Part,Source Plate Name,Source Well,Destination ID,Destination Plate Name,Destination Well,Volume
Pd_000422,E_pSCIP_coloniesinwater_384PP,G18,0,PCR_0000043,B12,800
Pr_000891,pSCIP_guideBaits,F12,0,PCR_0000043,B12,20
Pr_000813,pSCIP_guideBaits,C6,0,PCR_0000043,B12,20
Pr_000975,pSCIP_guideBaits,P21,0,PCR_0000043,B12,40
Pd_000303,E_pSCIP_coloniesinwater_384PP,G19,0,PCR_0000043,C12,800
Pr_000903,pSCIP_guideBaits,F24,0,PCR_0000043,C12,20
Pr_000825,pSCIP_guideBaits,C18,0,PCR_0000043,C12,20
Pr_000975,pSCIP_guideBaits,P21,0,PCR_0000043,C12,40
Pd_000423,E_pSCIP_coloniesinwater_384PP,G20,0,PCR_0000043,D12,800
Pr_000891,pSCIP_guideBaits,F12,0,PCR_0000043,D12,20
Pr_000813,pSCIP_guideBaits,C6,0,PCR_0000043,D12,20
Pr_000975,pSCIP_guideBaits,P21,0,PCR_0000043,D12,40
Pd_000304,E_pSCIP_coloniesinwater_384PP,G21,0,PCR_0000043,E12,800
Pr_000903,pSCIP_guideBaits,F24,0,PCR_0000043,E12,20
Pr_000825,pSCIP_guideBaits,C18,0,PCR_0000043,E12,20
Pr_000975,pSCIP_guideBaits,P21,0,PCR_0000043,E12,40
Pd_000424,E_pSCIP_coloniesinwater_384PP,G22,0,PCR_0000043,F12,800
Pr_000891,pSCIP_guideBaits,F12,0,PCR_0000043,F12,20
Pr_000813,pSCIP_guideBaits,C6,0,PCR_0000043,F12,20
Pr_000975,pSCIP_guideBaits,P21,0,PCR_0000043,F12,40
Pd_000305,E_pSCIP_coloniesinwater_384PP,G23,0,PCR_0000043,G12,800
Pr_000903,pSCIP_guideBaits,F24,0,PCR_0000043,G12,20
Pr_000825,pSCIP_guideBaits,C18,0,PCR_0000043,G12,20
Pr_000975,pSCIP_guideBaits,P21,0,PCR_0000043,G12,40
Pd_000425,E_pSCIP_coloniesinwater_384PP,G24,0,PCR_0000043,H12,800
Pr_000891,pSCIP_guideBaits,F12,0,PCR_0000043,H12,20
Pr_000813,pSCIP_guideBaits,C6,0,PCR_0000043,H12,20
Pr_000975,pSCIP_guideBaits,P21,0,PCR_0000043,H12,40
Pd_000307,E_pSCIP_coloniesinwater_384PP,I1,1,PCR_0000043,A1,800
Pr_000847,pSCIP_guideBaits,D16,1,PCR_0000043,A1,20
Pr_000769,pSCIP_guideBaits,A10,1,PCR_0000043,A1,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,A1,40
Pd_000427,E_pSCIP_coloniesinwater_384PP,I2,1,PCR_0000043,B1,800
Pr_000841,pSCIP_guideBaits,D10,1,PCR_0000043,B1,20
Pr_000763,pSCIP_guideBaits,A4,1,PCR_0000043,B1,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,B1,40
Pd_000308,E_pSCIP_coloniesinwater_384PP,I3,1,PCR_0000043,C1,800
Pr_000847,pSCIP_guideBaits,D16,1,PCR_0000043,C1,20
Pr_000769,pSCIP_guideBaits,A10,1,PCR_0000043,C1,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,C1,40
Pd_000428,E_pSCIP_coloniesinwater_384PP,I4,1,PCR_0000043,D1,800
Pr_000841,pSCIP_guideBaits,D10,1,PCR_0000043,D1,20
Pr_000763,pSCIP_guideBaits,A4,1,PCR_0000043,D1,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,D1,40
Pd_000309,E_pSCIP_coloniesinwater_384PP,I5,1,PCR_0000043,E1,800
Pr_000847,pSCIP_guideBaits,D16,1,PCR_0000043,E1,20
Pr_000769,pSCIP_guideBaits,A10,1,PCR_0000043,E1,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,E1,40
Pd_000429,E_pSCIP_coloniesinwater_384PP,I6,1,PCR_0000043,F1,800
Pr_000841,pSCIP_guideBaits,D10,1,PCR_0000043,F1,20
Pr_000763,pSCIP_guideBaits,A4,1,PCR_0000043,F1,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,F1,40
Pd_000310,E_pSCIP_coloniesinwater_384PP,I7,1,PCR_0000043,G1,800
Pr_000847,pSCIP_guideBaits,D16,1,PCR_0000043,G1,20
Pr_000769,pSCIP_guideBaits,A10,1,PCR_0000043,G1,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,G1,40
Pd_000430,E_pSCIP_coloniesinwater_384PP,I8,1,PCR_0000043,H1,800
Pr_000841,pSCIP_guideBaits,D10,1,PCR_0000043,H1,20
Pr_000763,pSCIP_guideBaits,A4,1,PCR_0000043,H1,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,H1,40
Pd_000312,E_pSCIP_coloniesinwater_384PP,I9,1,PCR_0000043,A2,800
Pr_000848,pSCIP_guideBaits,D17,1,PCR_0000043,A2,20
Pr_000770,pSCIP_guideBaits,A11,1,PCR_0000043,A2,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,A2,40
Pd_000432,E_pSCIP_coloniesinwater_384PP,I10,1,PCR_0000043,B2,800
Pr_000842,pSCIP_guideBaits,D11,1,PCR_0000043,B2,20
Pr_000764,pSCIP_guideBaits,A5,1,PCR_0000043,B2,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,B2,40
Pd_000313,E_pSCIP_coloniesinwater_384PP,I11,1,PCR_0000043,C2,800
Pr_000848,pSCIP_guideBaits,D17,1,PCR_0000043,C2,20
Pr_000770,pSCIP_guideBaits,A11,1,PCR_0000043,C2,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,C2,40
Pd_000433,E_pSCIP_coloniesinwater_384PP,I12,1,PCR_0000043,D2,800
Pr_000842,pSCIP_guideBaits,D11,1,PCR_0000043,D2,20
Pr_000764,pSCIP_guideBaits,A5,1,PCR_0000043,D2,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,D2,40
Pd_000314,E_pSCIP_coloniesinwater_384PP,I13,1,PCR_0000043,E2,800
Pr_000848,pSCIP_guideBaits,D17,1,PCR_0000043,E2,20
Pr_000770,pSCIP_guideBaits,A11,1,PCR_0000043,E2,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,E2,40
Pd_000434,E_pSCIP_coloniesinwater_384PP,I14,1,PCR_0000043,F2,800
Pr_000842,pSCIP_guideBaits,D11,1,PCR_0000043,F2,20
Pr_000764,pSCIP_guideBaits,A5,1,PCR_0000043,F2,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,F2,40
Pd_000315,E_pSCIP_coloniesinwater_384PP,I15,1,PCR_0000043,G2,800
Pr_000848,pSCIP_guideBaits,D17,1,PCR_0000043,G2,20
Pr_000770,pSCIP_guideBaits,A11,1,PCR_0000043,G2,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,G2,40
Pd_000435,E_pSCIP_coloniesinwater_384PP,I16,1,PCR_0000043,H2,800
Pr_000842,pSCIP_guideBaits,D11,1,PCR_0000043,H2,20
Pr_000764,pSCIP_guideBaits,A5,1,PCR_0000043,H2,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,H2,40
Pd_000317,E_pSCIP_coloniesinwater_384PP,I17,1,PCR_0000043,A3,800
Pr_000849,pSCIP_guideBaits,D18,1,PCR_0000043,A3,20
Pr_000771,pSCIP_guideBaits,A12,1,PCR_0000043,A3,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,A3,40
Pd_000437,E_pSCIP_coloniesinwater_384PP,I18,1,PCR_0000043,B3,800
Pr_000843,pSCIP_guideBaits,D12,1,PCR_0000043,B3,20
Pr_000765,pSCIP_guideBaits,A6,1,PCR_0000043,B3,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,B3,40
Pd_000318,E_pSCIP_coloniesinwater_384PP,I19,1,PCR_0000043,C3,800
Pr_000849,pSCIP_guideBaits,D18,1,PCR_0000043,C3,20
Pr_000771,pSCIP_guideBaits,A12,1,PCR_0000043,C3,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,C3,40
Pd_000438,E_pSCIP_coloniesinwater_384PP,I20,1,PCR_0000043,D3,800
Pr_000843,pSCIP_guideBaits,D12,1,PCR_0000043,D3,20
Pr_000765,pSCIP_guideBaits,A6,1,PCR_0000043,D3,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,D3,40
Pd_000319,E_pSCIP_coloniesinwater_384PP,I21,1,PCR_0000043,E3,800
Pr_000849,pSCIP_guideBaits,D18,1,PCR_0000043,E3,20
Pr_000771,pSCIP_guideBaits,A12,1,PCR_0000043,E3,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,E3,40
Pd_000439,E_pSCIP_coloniesinwater_384PP,I22,1,PCR_0000043,F3,800
Pr_000843,pSCIP_guideBaits,D12,1,PCR_0000043,F3,20
Pr_000765,pSCIP_guideBaits,A6,1,PCR_0000043,F3,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,F3,40
Pd_000320,E_pSCIP_coloniesinwater_384PP,I23,1,PCR_0000043,G3,800
Pr_000849,pSCIP_guideBaits,D18,1,PCR_0000043,G3,20
Pr_000771,pSCIP_guideBaits,A12,1,PCR_0000043,G3,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,G3,40
Pd_000440,E_pSCIP_coloniesinwater_384PP,I24,1,PCR_0000043,H3,800
Pr_000843,pSCIP_guideBaits,D12,1,PCR_0000043,H3,20
Pr_000765,pSCIP_guideBaits,A6,1,PCR_0000043,H3,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,H3,40
Pd_000322,E_pSCIP_coloniesinwater_384PP,K1,1,PCR_0000043,A4,800
Pr_000853,pSCIP_guideBaits,D22,1,PCR_0000043,A4,20
Pr_000775,pSCIP_guideBaits,A16,1,PCR_0000043,A4,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,A4,40
Pd_000242,E_pSCIP_coloniesinwater_384PP,K2,1,PCR_0000043,B4,800
Pd_000242,E_pSCIP_coloniesinwater_384PP,K2,1,PCR_0000043,B4,800
Pr_000898,pSCIP_guideBaits,F19,1,PCR_0000043,B4,20
Pr_000820,pSCIP_guideBaits,C13,1,PCR_0000043,B4,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,B4,40
Pd_000323,E_pSCIP_coloniesinwater_384PP,K3,1,PCR_0000043,C4,800
Pr_000853,pSCIP_guideBaits,D22,1,PCR_0000043,C4,20
Pr_000775,pSCIP_guideBaits,A16,1,PCR_0000043,C4,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,C4,40
Pd_000243,E_pSCIP_coloniesinwater_384PP,K4,1,PCR_0000043,D4,800
Pd_000243,E_pSCIP_coloniesinwater_384PP,K4,1,PCR_0000043,D4,800
Pr_000883,pSCIP_guideBaits,F4,1,PCR_0000043,D4,20
Pr_000805,pSCIP_guideBaits,B22,1,PCR_0000043,D4,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,D4,40
Pd_000324,E_pSCIP_coloniesinwater_384PP,K5,1,PCR_0000043,E4,800
Pr_000853,pSCIP_guideBaits,D22,1,PCR_0000043,E4,20
Pr_000775,pSCIP_guideBaits,A16,1,PCR_0000043,E4,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,E4,40
Pd_000244,E_pSCIP_coloniesinwater_384PP,K6,1,PCR_0000043,F4,800
Pd_000244,E_pSCIP_coloniesinwater_384PP,K6,1,PCR_0000043,F4,800
Pr_000913,pSCIP_guideBaits,G10,1,PCR_0000043,F4,20
Pr_000835,pSCIP_guideBaits,D4,1,PCR_0000043,F4,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,F4,40
Pd_000325,E_pSCIP_coloniesinwater_384PP,K7,1,PCR_0000043,G4,800
Pr_000853,pSCIP_guideBaits,D22,1,PCR_0000043,G4,20
Pr_000775,pSCIP_guideBaits,A16,1,PCR_0000043,G4,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,G4,40
Pd_000245,E_pSCIP_coloniesinwater_384PP,K8,1,PCR_0000043,H4,800
Pd_000245,E_pSCIP_coloniesinwater_384PP,K8,1,PCR_0000043,H4,800
Pr_000891,pSCIP_guideBaits,F12,1,PCR_0000043,H4,20
Pr_000813,pSCIP_guideBaits,C6,1,PCR_0000043,H4,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,H4,40
Pd_000327,E_pSCIP_coloniesinwater_384PP,K9,1,PCR_0000043,A5,800
Pr_000854,pSCIP_guideBaits,D23,1,PCR_0000043,A5,20
Pr_000776,pSCIP_guideBaits,A17,1,PCR_0000043,A5,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,A5,40
Pd_000328,E_pSCIP_coloniesinwater_384PP,K11,1,PCR_0000043,B5,800
Pr_000854,pSCIP_guideBaits,D23,1,PCR_0000043,B5,20
Pr_000776,pSCIP_guideBaits,A17,1,PCR_0000043,B5,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,B5,40
Pd_000329,E_pSCIP_coloniesinwater_384PP,K13,1,PCR_0000043,C5,800
Pr_000854,pSCIP_guideBaits,D23,1,PCR_0000043,C5,20
Pr_000776,pSCIP_guideBaits,A17,1,PCR_0000043,C5,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,C5,40
Pd_000330,E_pSCIP_coloniesinwater_384PP,K15,1,PCR_0000043,D5,800
Pr_000854,pSCIP_guideBaits,D23,1,PCR_0000043,D5,20
Pr_000776,pSCIP_guideBaits,A17,1,PCR_0000043,D5,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,D5,40
Pd_000332,E_pSCIP_coloniesinwater_384PP,K17,1,PCR_0000043,E5,800
Pr_000855,pSCIP_guideBaits,D24,1,PCR_0000043,E5,20
Pr_000777,pSCIP_guideBaits,A18,1,PCR_0000043,E5,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,E5,40
Pd_000333,E_pSCIP_coloniesinwater_384PP,K19,1,PCR_0000043,F5,800
Pr_000855,pSCIP_guideBaits,D24,1,PCR_0000043,F5,20
Pr_000777,pSCIP_guideBaits,A18,1,PCR_0000043,F5,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,F5,40
Pd_000334,E_pSCIP_coloniesinwater_384PP,K21,1,PCR_0000043,G5,800
Pr_000855,pSCIP_guideBaits,D24,1,PCR_0000043,G5,20
Pr_000777,pSCIP_guideBaits,A18,1,PCR_0000043,G5,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,G5,40
Pd_000335,E_pSCIP_coloniesinwater_384PP,K23,1,PCR_0000043,H5,800
Pr_000855,pSCIP_guideBaits,D24,1,PCR_0000043,H5,20
Pr_000777,pSCIP_guideBaits,A18,1,PCR_0000043,H5,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,H5,40
Pd_000337,E_pSCIP_coloniesinwater_384PP,M1,1,PCR_0000043,A6,800
Pr_000865,pSCIP_guideBaits,E10,1,PCR_0000043,A6,20
Pr_000787,pSCIP_guideBaits,B4,1,PCR_0000043,A6,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,A6,40
Pd_000338,E_pSCIP_coloniesinwater_384PP,M3,1,PCR_0000043,B6,800
Pr_000865,pSCIP_guideBaits,E10,1,PCR_0000043,B6,20
Pr_000787,pSCIP_guideBaits,B4,1,PCR_0000043,B6,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,B6,40
Pd_000339,E_pSCIP_coloniesinwater_384PP,M5,1,PCR_0000043,C6,800
Pr_000865,pSCIP_guideBaits,E10,1,PCR_0000043,C6,20
Pr_000787,pSCIP_guideBaits,B4,1,PCR_0000043,C6,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,C6,40
Pd_000340,E_pSCIP_coloniesinwater_384PP,M7,1,PCR_0000043,D6,800
Pr_000865,pSCIP_guideBaits,E10,1,PCR_0000043,D6,20
Pr_000787,pSCIP_guideBaits,B4,1,PCR_0000043,D6,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,D6,40
Pd_000342,E_pSCIP_coloniesinwater_384PP,M9,1,PCR_0000043,E6,800
Pr_000866,pSCIP_guideBaits,E11,1,PCR_0000043,E6,20
Pr_000788,pSCIP_guideBaits,B5,1,PCR_0000043,E6,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,E6,40
Pd_000343,E_pSCIP_coloniesinwater_384PP,M11,1,PCR_0000043,F6,800
Pr_000866,pSCIP_guideBaits,E11,1,PCR_0000043,F6,20
Pr_000788,pSCIP_guideBaits,B5,1,PCR_0000043,F6,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,F6,40
Pd_000344,E_pSCIP_coloniesinwater_384PP,M13,1,PCR_0000043,G6,800
Pr_000866,pSCIP_guideBaits,E11,1,PCR_0000043,G6,20
Pr_000788,pSCIP_guideBaits,B5,1,PCR_0000043,G6,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,G6,40
Pd_000345,E_pSCIP_coloniesinwater_384PP,M15,1,PCR_0000043,H6,800
Pr_000866,pSCIP_guideBaits,E11,1,PCR_0000043,H6,20
Pr_000788,pSCIP_guideBaits,B5,1,PCR_0000043,H6,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,H6,40
Pd_000347,E_pSCIP_coloniesinwater_384PP,M17,1,PCR_0000043,A7,800
Pr_000867,pSCIP_guideBaits,E12,1,PCR_0000043,A7,20
Pr_000789,pSCIP_guideBaits,B6,1,PCR_0000043,A7,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,A7,40
Pd_000348,E_pSCIP_coloniesinwater_384PP,M19,1,PCR_0000043,B7,800
Pr_000867,pSCIP_guideBaits,E12,1,PCR_0000043,B7,20
Pr_000789,pSCIP_guideBaits,B6,1,PCR_0000043,B7,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,B7,40
Pd_000349,E_pSCIP_coloniesinwater_384PP,M21,1,PCR_0000043,C7,800
Pr_000867,pSCIP_guideBaits,E12,1,PCR_0000043,C7,20
Pr_000789,pSCIP_guideBaits,B6,1,PCR_0000043,C7,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,C7,40
Pd_000350,E_pSCIP_coloniesinwater_384PP,M23,1,PCR_0000043,D7,800
Pr_000867,pSCIP_guideBaits,E12,1,PCR_0000043,D7,20
Pr_000789,pSCIP_guideBaits,B6,1,PCR_0000043,D7,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,D7,40
Pd_000352,E_pSCIP_coloniesinwater_384PP,O1,1,PCR_0000043,E7,800
Pr_000871,pSCIP_guideBaits,E16,1,PCR_0000043,E7,20
Pr_000793,pSCIP_guideBaits,B10,1,PCR_0000043,E7,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,E7,40
Pd_000353,E_pSCIP_coloniesinwater_384PP,O3,1,PCR_0000043,F7,800
Pr_000871,pSCIP_guideBaits,E16,1,PCR_0000043,F7,20
Pr_000793,pSCIP_guideBaits,B10,1,PCR_0000043,F7,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,F7,40
Pd_000354,E_pSCIP_coloniesinwater_384PP,O5,1,PCR_0000043,G7,800
Pr_000871,pSCIP_guideBaits,E16,1,PCR_0000043,G7,20
Pr_000793,pSCIP_guideBaits,B10,1,PCR_0000043,G7,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,G7,40
Pd_000355,E_pSCIP_coloniesinwater_384PP,O7,1,PCR_0000043,H7,800
Pr_000871,pSCIP_guideBaits,E16,1,PCR_0000043,H7,20
Pr_000793,pSCIP_guideBaits,B10,1,PCR_0000043,H7,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,H7,40
Pd_000357,E_pSCIP_coloniesinwater_384PP,O9,1,PCR_0000043,A8,800
Pr_000872,pSCIP_guideBaits,E17,1,PCR_0000043,A8,20
Pr_000794,pSCIP_guideBaits,B11,1,PCR_0000043,A8,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,A8,40
Pd_000358,E_pSCIP_coloniesinwater_384PP,O11,1,PCR_0000043,B8,800
Pr_000872,pSCIP_guideBaits,E17,1,PCR_0000043,B8,20
Pr_000794,pSCIP_guideBaits,B11,1,PCR_0000043,B8,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,B8,40
Pd_000359,E_pSCIP_coloniesinwater_384PP,O13,1,PCR_0000043,C8,800
Pr_000872,pSCIP_guideBaits,E17,1,PCR_0000043,C8,20
Pr_000794,pSCIP_guideBaits,B11,1,PCR_0000043,C8,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,C8,40
Pd_000360,E_pSCIP_coloniesinwater_384PP,O15,1,PCR_0000043,D8,800
Pr_000872,pSCIP_guideBaits,E17,1,PCR_0000043,D8,20
Pr_000794,pSCIP_guideBaits,B11,1,PCR_0000043,D8,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,D8,40
Pd_000362,E_pSCIP_coloniesinwater_384PP,O17,1,PCR_0000043,E8,800
Pr_000873,pSCIP_guideBaits,E18,1,PCR_0000043,E8,20
Pr_000795,pSCIP_guideBaits,B12,1,PCR_0000043,E8,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,E8,40
Pd_000363,E_pSCIP_coloniesinwater_384PP,O19,1,PCR_0000043,F8,800
Pr_000873,pSCIP_guideBaits,E18,1,PCR_0000043,F8,20
Pr_000795,pSCIP_guideBaits,B12,1,PCR_0000043,F8,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,F8,40
Pd_000364,E_pSCIP_coloniesinwater_384PP,O21,1,PCR_0000043,G8,800
Pr_000873,pSCIP_guideBaits,E18,1,PCR_0000043,G8,20
Pr_000795,pSCIP_guideBaits,B12,1,PCR_0000043,G8,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,G8,40
Pd_000365,E_pSCIP_coloniesinwater_384PP,O23,1,PCR_0000043,H8,800
Pr_000873,pSCIP_guideBaits,E18,1,PCR_0000043,H8,20
Pr_000795,pSCIP_guideBaits,B12,1,PCR_0000043,H8,20
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000043,H8,40
